"Points:0","Points:1","Points:2"
2.80840e-02,2.53900e-02,2.81170e-02
2.30180e-02,1.55301e-03,2.72140e-02
-3.81200e-03,3.55210e-02,2.74510e-02
3.94170e-02,-4.53860e-02,2.74600e-02
2.09440e-02,4.96930e-02,2.79480e-02
2.04310e-02,5.06250e-02,3.00320e-02
2.53950e-02,1.29150e-02,2.73350e-02
2.82030e-02,2.28310e-02,2.81490e-02
2.82390e-02,2.38690e-02,2.81350e-02
-4.43000e-03,-4.57950e-02,3.08390e-02
-5.89500e-03,-4.46150e-02,2.93730e-02
-3.70700e-03,-4.34360e-02,3.16130e-02
5.55100e-03,-7.42099e-03,2.72590e-02
2.22810e-02,4.77240e-02,3.00710e-02
-4.74000e-03,2.64320e-02,2.75120e-02
2.32420e-02,-4.26994e-04,2.73740e-02
2.82430e-02,-1.39430e-02,2.80090e-02
3.03210e-02,-6.48270e-02,2.82640e-02
2.91400e-02,-6.49000e-02,2.89530e-02
2.93360e-02,-6.40210e-02,2.94960e-02
3.98500e-03,-1.26120e-02,2.74690e-02
3.51210e-02,-2.95630e-02,2.80580e-02
-2.20100e-03,-6.12160e-02,2.87840e-02
7.93000e-04,1.20990e-02,2.83290e-02
1.24300e-03,1.14740e-02,2.83410e-02
7.18500e-03,-2.16999e-03,2.77260e-02
2.76760e-02,3.72760e-02,2.76050e-02
2.22460e-02,2.49301e-03,2.74680e-02
2.25450e-02,6.56901e-03,2.75980e-02
2.13060e-02,5.45701e-03,2.81630e-02
1.48630e-02,-6.90050e-02,2.73830e-02
6.79400e-03,1.83101e-03,2.79180e-02
2.90100e-03,-1.57510e-02,2.75440e-02
1.31000e-03,5.32340e-02,2.77500e-02
-1.52000e-04,-2.57400e-02,2.83290e-02
1.92900e-03,-2.48100e-02,2.94890e-02
1.41700e-03,-2.58620e-02,2.97300e-02
2.16730e-02,1.43701e-03,2.77170e-02
1.78440e-02,-6.83170e-02,2.80670e-02
1.64600e-03,5.43950e-02,2.80390e-02
2.24090e-02,8.60801e-03,2.82650e-02
2.17160e-02,9.60901e-03,2.93250e-02
2.29510e-02,1.07150e-02,2.87080e-02
-4.60000e-05,-6.47310e-02,2.81170e-02
1.98420e-02,-6.81580e-02,2.80710e-02
-2.22800e-03,-2.78840e-02,2.76160e-02
-6.01100e-03,-3.50790e-02,2.76410e-02
5.91700e-03,-1.03680e-02,2.78310e-02
5.32000e-03,-1.14390e-02,2.78560e-02
3.79690e-02,-5.47550e-02,2.81110e-02
3.46050e-02,-6.05320e-02,2.81210e-02
-4.06500e-03,3.35050e-02,2.81650e-02
-3.21800e-03,3.53720e-02,2.81760e-02
-1.87000e-03,3.83810e-02,2.74510e-02
-2.00300e-03,3.71060e-02,2.81600e-02
1.21440e-02,-6.77190e-02,2.88480e-02
-3.89400e-03,2.93210e-02,2.88770e-02
-3.70100e-03,2.83260e-02,2.88840e-02
2.18160e-02,-6.76640e-02,2.82190e-02
7.80700e-03,-1.07699e-03,2.79850e-02
2.56470e-02,-9.18599e-03,2.81580e-02
2.53180e-02,1.49990e-02,2.85610e-02
-3.99600e-03,2.53390e-02,2.82300e-02
2.82400e-03,5.55630e-02,2.77500e-02
6.28100e-03,-7.32199e-03,2.75620e-02
-2.89600e-03,2.18600e-02,2.82570e-02
3.95000e-03,8.60501e-03,2.87850e-02
2.42290e-02,1.07780e-02,2.75250e-02
7.28000e-04,4.97080e-02,2.77930e-02
3.11330e-02,-2.21120e-02,2.78020e-02
3.07410e-02,-2.37000e-02,2.87840e-02
2.99620e-02,-2.27630e-02,2.89890e-02
-1.27900e-03,1.66770e-02,2.89940e-02
-1.28300e-03,3.93270e-02,2.81240e-02
-9.96000e-04,3.93100e-02,2.88230e-02
-9.15000e-04,3.83430e-02,2.88460e-02
-1.89800e-03,4.44520e-02,2.78250e-02
2.12430e-02,6.48401e-03,2.85280e-02
2.04230e-02,3.21006e-04,2.81720e-02
2.18870e-02,-5.49994e-04,2.78120e-02
2.06380e-02,-1.66599e-03,2.82660e-02
2.79240e-02,-1.69560e-02,2.87020e-02
-6.93000e-04,-2.65920e-02,2.83290e-02
2.71070e-02,3.53470e-02,2.90280e-02
2.74400e-02,3.61940e-02,2.83040e-02
4.36900e-03,-1.55450e-02,2.82140e-02
2.69170e-02,3.75970e-02,2.82590e-02
-3.13600e-03,-3.12080e-02,2.90120e-02
3.76400e-03,-1.66250e-02,2.81490e-02
2.70910e-02,1.96390e-02,2.88760e-02
2.30600e-02,8.65201e-03,2.77910e-02
-4.83100e-03,-3.46380e-02,2.90430e-02
-5.11700e-03,-3.54610e-02,2.90390e-02
-5.94600e-03,-4.26040e-02,2.93740e-02
4.84500e-03,-1.34880e-02,2.80270e-02
2.07210e-02,4.39401e-03,2.82690e-02
-5.04100e-03,-4.70000e-02,3.01100e-02
3.95800e-03,5.63710e-02,2.80780e-02
2.30290e-02,-4.43399e-03,2.81180e-02
2.32620e-02,-6.40799e-03,2.83720e-02
7.62100e-03,9.29006e-04,2.81740e-02
2.98300e-02,-2.17900e-02,2.86310e-02
7.73000e-03,-7.12999e-03,2.80440e-02
2.46170e-02,-6.28599e-03,2.79490e-02
2.73470e-02,-1.20190e-02,2.80830e-02
2.58840e-02,-1.11530e-02,2.84760e-02
-4.22800e-03,-5.75820e-02,2.87390e-02
2.14760e-02,3.43801e-03,2.78100e-02
6.65700e-03,3.87401e-03,2.85840e-02
6.71700e-03,2.84601e-03,2.81730e-02
-1.77000e-03,4.55560e-02,2.85210e-02
-1.73200e-03,4.66930e-02,2.99070e-02
3.33080e-02,-2.85290e-02,2.94670e-02
3.53230e-02,-3.07980e-02,2.87850e-02
9.25100e-03,-8.94994e-04,2.84050e-02
8.84500e-03,-3.96999e-03,2.82430e-02
2.40600e-02,-7.32999e-03,2.83430e-02
2.29040e-02,-3.45499e-03,2.78790e-02
2.08320e-02,-6.80040e-02,2.80700e-02
3.58830e-02,-3.29120e-02,2.94880e-02
3.46350e-02,-3.29440e-02,3.09550e-02
3.49610e-02,-3.52190e-02,3.16570e-02
3.42920e-02,-3.41980e-02,3.19060e-02
8.94800e-03,-4.96499e-03,2.82740e-02
3.86320e-02,-4.61980e-02,2.88780e-02
3.75950e-02,-4.69480e-02,3.03100e-02
3.81750e-02,-4.60630e-02,2.95890e-02
2.79050e-02,2.73960e-02,2.81110e-02
3.55490e-02,-5.86500e-02,2.88110e-02
3.61460e-02,-5.78530e-02,2.88010e-02
-3.29700e-03,-4.03500e-02,3.18120e-02
-2.41800e-03,-4.12160e-02,3.25600e-02
-4.29000e-03,3.25290e-02,2.81650e-02
-3.12700e-03,3.43130e-02,2.88730e-02
3.28400e-03,-1.86830e-02,2.82880e-02
8.72500e-03,-6.86030e-02,2.79960e-02
1.02800e-02,-6.69880e-02,2.95680e-02
-4.46800e-03,-5.09890e-02,3.01180e-02
-5.78600e-03,-5.13540e-02,2.87160e-02
5.56400e-03,-1.33970e-02,2.82360e-02
6.64300e-03,-1.02690e-02,2.80870e-02
-3.96500e-03,2.73300e-02,2.82280e-02
7.56300e-03,5.63060e-02,2.84370e-02
2.36060e-02,-6.66450e-02,2.89320e-02
-3.31400e-03,2.63220e-02,2.89470e-02
3.60000e-04,5.00570e-02,2.91800e-02
5.78000e-04,4.99410e-02,2.84960e-02
2.70260e-02,-1.50300e-02,2.87930e-02
3.07390e-02,-6.44470e-02,2.82580e-02
2.08020e-02,3.38001e-03,2.80630e-02
2.09960e-02,1.37801e-03,2.79350e-02
2.47750e-02,1.28840e-02,2.80050e-02
3.27220e-02,-2.76980e-02,2.94660e-02
2.65660e-02,3.85390e-02,2.82810e-02
1.58520e-02,-6.85160e-02,2.80720e-02
1.58470e-02,-6.80170e-02,2.87920e-02
1.68330e-02,-6.80430e-02,2.88380e-02
2.67930e-02,-1.30600e-02,2.85270e-02
3.54540e-02,-3.20720e-02,2.95050e-02
1.88470e-02,-6.82540e-02,2.80710e-02
-2.76600e-03,-6.03410e-02,2.87600e-02
-2.98100e-03,-2.99450e-02,2.83300e-02
-1.62300e-03,-2.99250e-02,2.97330e-02
-4.01900e-03,-3.27650e-02,2.90100e-02
-3.65300e-03,-3.21120e-02,2.90120e-02
2.44110e-02,-1.02910e-02,2.87550e-02
2.29310e-02,-9.43099e-03,2.89720e-02
1.91510e-02,-8.09994e-04,2.84360e-02
2.89340e-02,-1.98650e-02,2.87540e-02
3.71220e-02,-3.46640e-02,2.88090e-02
3.80290e-02,-5.25050e-02,2.87910e-02
-5.91500e-03,-3.62880e-02,2.83360e-02
1.68400e-03,-6.61850e-02,2.81250e-02
2.76140e-02,2.40780e-02,2.88190e-02
2.66740e-02,2.54030e-02,2.95140e-02
2.91200e-03,-6.60560e-02,2.88170e-02
3.70600e-02,-5.73720e-02,2.81260e-02
-1.29300e-03,4.13130e-02,2.94970e-02
2.54420e-02,-1.31800e-02,2.89950e-02
2.47720e-02,-1.32320e-02,2.92960e-02
2.39700e-02,-1.23150e-02,2.92890e-02
1.00650e-02,-1.80499e-03,2.84890e-02
5.68800e-03,-1.43800e-02,2.84450e-02
-1.48800e-03,3.80270e-02,2.81580e-02
-3.53100e-03,3.33650e-02,2.88780e-02
2.21150e-02,-2.52299e-03,2.80340e-02
9.17600e-03,-6.94399e-03,2.84660e-02
8.57000e-03,-8.02299e-03,2.84140e-02
8.08400e-03,-1.00830e-02,2.85060e-02
4.53000e-04,5.26740e-02,2.93200e-02
5.92000e-04,5.20810e-02,2.87760e-02
1.94570e-02,-6.66650e-02,2.94430e-02
2.01470e-02,-6.55230e-02,3.03110e-02
-3.74000e-03,2.43210e-02,2.82350e-02
1.76600e-03,-2.38630e-02,2.88470e-02
-2.17000e-03,2.33250e-02,2.96680e-02
9.15700e-03,1.11006e-04,2.84840e-02
-2.37900e-03,2.19970e-02,2.89500e-02
2.09200e-03,5.55330e-02,2.84910e-02
-1.67000e-03,2.01260e-02,2.96840e-02
-1.08100e-03,2.13360e-02,3.03890e-02
-1.44000e-04,4.92420e-02,2.91940e-02
3.15000e-02,-2.45560e-02,2.85140e-02
9.77400e-03,-5.86899e-03,2.84990e-02
-3.17000e-04,1.60990e-02,2.97230e-02
1.79000e-04,1.52180e-02,2.97370e-02
2.61580e-02,3.94570e-02,2.82970e-02
2.66080e-02,3.69950e-02,2.90240e-02
-1.73600e-03,4.22960e-02,2.85430e-02
-1.44800e-03,-2.86600e-02,2.90320e-02
2.01270e-02,3.31901e-03,2.82980e-02
6.73000e-04,5.45650e-02,2.98880e-02
4.02000e-04,5.33850e-02,2.97870e-02
2.72940e-02,3.43500e-02,2.90320e-02
2.68900e-02,3.29650e-02,2.97380e-02
2.00570e-02,-2.72399e-03,2.84370e-02
6.89100e-03,-1.22250e-02,2.85150e-02
2.52000e-04,5.11260e-02,3.00620e-02
2.20030e-02,-7.53099e-03,2.87620e-02
5.82000e-03,-1.53550e-02,2.87310e-02
3.35800e-03,1.07920e-02,2.98070e-02
-5.65000e-04,4.03230e-02,3.09150e-02
-7.39000e-04,3.93220e-02,2.95220e-02
4.75200e-03,-1.84800e-02,2.89460e-02
8.27600e-03,2.04401e-03,2.87160e-02
2.16650e-02,-4.56399e-03,2.84450e-02
2.02840e-02,-4.70199e-03,2.86610e-02
2.01780e-02,-3.70799e-03,2.86140e-02
2.74870e-02,-1.89820e-02,2.93040e-02
2.67040e-02,-1.80480e-02,2.94740e-02
2.72550e-02,-1.70080e-02,2.90330e-02
1.96310e-02,1.25101e-03,2.82980e-02
3.02900e-03,5.62840e-02,2.86000e-02
7.01500e-03,-1.32070e-02,2.87230e-02
1.95350e-02,2.25401e-03,2.83740e-02
7.89800e-03,-6.78730e-02,2.86760e-02
2.35370e-02,1.17820e-02,2.86000e-02
-1.44900e-03,-6.04310e-02,2.98080e-02
4.64800e-03,9.26001e-03,2.98070e-02
1.94400e-03,5.59800e-02,2.92890e-02
1.90500e-02,1.89006e-04,2.84520e-02
6.87400e-03,5.70550e-02,2.96530e-02
3.78500e-03,5.78950e-02,3.05650e-02
3.87800e-03,5.74130e-02,2.97380e-02
3.78370e-02,-4.35440e-02,3.00920e-02
-5.06200e-03,-5.53070e-02,2.87470e-02
2.58090e-02,1.68580e-02,2.91500e-02
2.14360e-02,-8.58099e-03,2.90430e-02
-1.82100e-03,4.33570e-02,2.92320e-02
6.07000e-03,-1.73140e-02,2.91580e-02
-2.33200e-03,-5.85030e-02,3.00300e-02
1.03700e-02,-4.79699e-03,2.84570e-02
1.08600e-02,-2.72799e-03,2.84440e-02
1.16700e-02,-3.64499e-03,2.84960e-02
9.40200e-03,-8.91899e-03,2.87000e-02
1.87700e-02,-6.68500e-02,2.94580e-02
3.79030e-02,-3.96530e-02,2.95500e-02
1.48350e-02,-6.73120e-02,2.93980e-02
4.95000e-04,-6.42440e-02,2.88160e-02
-4.11000e-04,-6.22360e-02,2.95040e-02
4.14500e-03,-1.95610e-02,2.88620e-02
9.55900e-03,-3.88099e-03,2.84050e-02
3.44330e-02,-3.02400e-02,2.94900e-02
2.05770e-02,6.43101e-03,2.88710e-02
6.41700e-03,-1.42820e-02,2.87160e-02
1.92610e-02,-1.79899e-03,2.85150e-02
3.73470e-02,-5.32470e-02,2.94720e-02
3.31320e-02,-5.85880e-02,3.06990e-02
3.37450e-02,-5.75070e-02,3.08510e-02
3.22960e-02,-6.11750e-02,2.95220e-02
3.37600e-02,-5.96840e-02,2.95200e-02
3.75630e-02,-3.76600e-02,2.95360e-02
6.27900e-03,-6.64370e-02,2.95370e-02
4.25600e-03,-6.57320e-02,2.95390e-02
3.77340e-02,-3.86600e-02,2.95440e-02
8.92300e-03,-1.09780e-02,2.88570e-02
2.17780e-02,-5.55199e-03,2.85580e-02
5.94600e-03,-1.63340e-02,2.89540e-02
1.82200e-02,5.38400e-02,3.30920e-02
-6.20500e-03,-3.86210e-02,2.86150e-02
2.75960e-02,2.19630e-02,2.88320e-02
-1.37100e-03,3.69520e-02,2.88770e-02
8.35100e-03,1.02601e-03,2.84510e-02
4.28300e-03,-2.05320e-02,2.91950e-02
1.93800e-02,4.28401e-03,2.88680e-02
2.63220e-02,2.93510e-02,3.04660e-02
6.60800e-03,4.91201e-03,2.91090e-02
2.05070e-02,-6.68099e-03,2.88320e-02
1.17730e-02,-4.63999e-03,2.84970e-02
8.45600e-03,-1.30230e-02,2.91250e-02
3.11570e-02,-6.32450e-02,2.88010e-02
2.34160e-02,-6.59370e-02,2.96460e-02
3.23400e-03,-2.36460e-02,2.96140e-02
9.87000e-03,1.97006e-04,2.86150e-02
1.05930e-02,-6.77599e-03,2.86460e-02
1.12890e-02,-6.69999e-03,2.86310e-02
2.42870e-02,4.15700e-02,2.96520e-02
1.21650e-02,-1.56999e-03,2.85300e-02
1.30620e-02,-3.49399e-03,2.84680e-02
-3.09700e-03,2.42960e-02,2.89530e-02
-5.02600e-03,-5.21760e-02,2.94690e-02
1.36690e-02,-2.40999e-03,2.85830e-02
1.00030e-02,-7.84499e-03,2.87070e-02
1.86790e-02,-2.86299e-03,2.86540e-02
2.81950e-02,-6.45310e-02,2.96520e-02
2.53800e-02,-6.55330e-02,2.96690e-02
-4.17400e-03,-5.29760e-02,3.01590e-02
5.78900e-03,5.81801e-03,2.89100e-02
2.83980e-02,-2.08960e-02,2.93200e-02
1.31800e-02,-4.47699e-03,2.86290e-02
1.37700e-02,-3.40599e-03,2.85680e-02
2.23620e-02,-1.04810e-02,2.92550e-02
-2.10300e-03,1.89560e-02,2.89870e-02
-3.98500e-03,-5.63910e-02,2.94670e-02
3.02200e-03,5.68660e-02,2.93740e-02
2.46280e-02,3.85960e-02,3.04050e-02
7.38900e-03,5.67280e-02,2.92370e-02
1.33990e-02,-6.45999e-03,2.87550e-02
1.70000e-04,1.40530e-02,2.90180e-02
1.35750e-02,-1.40699e-03,2.86460e-02
3.79450e-02,-4.91220e-02,2.96150e-02
3.66330e-02,-4.98090e-02,3.10550e-02
4.56200e-03,-2.24690e-02,2.99240e-02
1.78070e-02,-6.71440e-02,2.94490e-02
3.69810e-02,-5.44880e-02,2.94820e-02
3.67000e-04,-2.89370e-02,3.07190e-02
-5.23000e-04,-2.96120e-02,3.04510e-02
3.66340e-02,-5.55460e-02,2.94830e-02
9.48000e-04,-2.78780e-02,3.05270e-02
-5.25800e-03,-3.67930e-02,2.93360e-02
2.08700e-03,1.23390e-02,2.97700e-02
1.12840e-02,3.60006e-04,2.87310e-02
1.19910e-02,4.45006e-04,2.88320e-02
3.81120e-02,-4.16240e-02,2.95650e-02
1.58770e-02,-3.17299e-03,2.86230e-02
1.38800e-02,-4.40099e-03,2.86140e-02
1.28070e-02,-7.52899e-03,2.88310e-02
1.90100e-02,-5.83499e-03,2.88930e-02
1.59870e-02,-4.16299e-03,2.87210e-02
1.34820e-02,-4.06994e-04,2.87260e-02
2.70340e-02,2.31690e-02,2.95240e-02
1.42680e-02,-1.33699e-03,2.85840e-02
1.39870e-02,-5.39299e-03,2.86620e-02
2.70110e-02,2.19900e-02,2.95290e-02
1.05010e-02,1.29301e-03,2.89190e-02
1.50760e-02,-2.25099e-03,2.86380e-02
1.78750e-02,-1.94199e-03,2.86360e-02
1.15190e-02,-8.67499e-03,2.88710e-02
1.62850e-02,-9.29938e-05,2.88010e-02
1.70810e-02,-1.01899e-03,2.87100e-02
-3.54400e-03,3.13550e-02,2.95760e-02
-2.47900e-03,3.41550e-02,2.95900e-02
-3.60100e-03,3.03400e-02,2.95830e-02
1.02290e-02,-9.81999e-03,2.89430e-02
1.56130e-02,-7.21299e-03,2.89080e-02
1.75010e-02,-4.99799e-03,2.88220e-02
1.48770e-02,-2.51994e-04,2.87310e-02
-2.80100e-03,2.63150e-02,2.96150e-02
-3.34300e-03,2.83220e-02,2.95890e-02
-2.91900e-03,2.83290e-02,3.03090e-02
1.81980e-02,-4.92399e-03,2.87770e-02
1.76750e-02,5.30062e-05,2.86830e-02
1.81830e-02,2.13401e-03,2.88290e-02
1.16290e-02,-9.66799e-03,2.89500e-02
-2.49900e-03,2.53090e-02,2.96520e-02
1.61930e-02,9.13006e-04,2.89000e-02
1.47910e-02,7.58006e-04,2.88920e-02
1.25530e-02,2.56001e-03,2.94680e-02
1.33150e-02,1.61801e-03,2.91090e-02
1.51420e-02,-9.27099e-03,2.91100e-02
1.30310e-02,-9.50899e-03,2.90040e-02
2.41640e-02,4.03740e-02,3.03720e-02
8.13000e-04,-2.66830e-02,2.97510e-02
7.85900e-03,-1.40960e-02,2.91390e-02
-1.94100e-03,4.45160e-02,2.92250e-02
8.83400e-03,-1.59620e-02,2.98070e-02
1.53490e-02,2.87001e-03,2.94830e-02
1.68120e-02,2.00101e-03,2.90900e-02
1.33930e-02,6.04006e-04,2.89010e-02
2.46900e-02,1.49680e-02,2.91810e-02
2.07440e-02,-8.64999e-03,2.91500e-02
6.89000e-04,1.43480e-02,2.97450e-02
9.64500e-03,-1.08880e-02,2.90350e-02
1.68970e-02,9.91006e-04,2.89330e-02
8.21800e-03,3.07401e-03,2.91470e-02
2.62210e-02,1.77860e-02,2.91410e-02
2.63320e-02,1.89190e-02,2.95900e-02
2.28940e-02,1.17450e-02,2.91720e-02
1.23380e-02,-9.58399e-03,2.90170e-02
8.28900e-03,5.75790e-02,3.09770e-02
1.92380e-02,-7.81199e-03,2.91110e-02
2.55690e-02,-1.41590e-02,2.92350e-02
1.23000e-04,5.02180e-02,2.98600e-02
1.57320e-02,-8.20199e-03,2.90650e-02
6.20400e-03,-1.82860e-02,2.94750e-02
-6.44400e-03,-4.03720e-02,2.86300e-02
1.77240e-02,-6.97699e-03,2.89790e-02
1.70250e-02,-7.05299e-03,2.89930e-02
2.24820e-02,-1.14660e-02,2.94120e-02
2.12700e-02,4.94580e-02,3.00540e-02
1.66820e-02,4.05001e-03,2.98380e-02
1.79770e-02,5.19901e-03,2.98290e-02
1.26600e-03,5.52760e-02,2.95060e-02
1.38570e-02,-1.04110e-02,2.92480e-02
2.76100e-02,-1.99650e-02,2.94910e-02
1.87700e-02,-9.86399e-03,2.93810e-02
2.09790e-02,-1.06220e-02,2.94210e-02
3.72610e-02,-4.47540e-02,3.07920e-02
1.85430e-02,-7.88799e-03,2.91420e-02
-3.72600e-03,-5.70240e-02,2.94690e-02
2.15490e-02,-9.57399e-03,2.91410e-02
6.32700e-03,-1.92680e-02,2.96840e-02
2.57990e-02,2.65420e-02,3.04820e-02
1.25700e-02,-1.15560e-02,2.93040e-02
3.11960e-02,-2.77940e-02,3.09240e-02
3.16610e-02,-2.94580e-02,3.17080e-02
3.08600e-02,-2.85410e-02,3.17220e-02
1.68990e-02,-6.66510e-02,3.00350e-02
1.71930e-02,-6.79610e-02,2.93580e-02
1.11770e-02,-1.17090e-02,2.93280e-02
8.24100e-03,-1.70290e-02,2.98690e-02
5.87600e-03,-2.13070e-02,3.00930e-02
2.04640e-02,8.49201e-03,2.97770e-02
3.62080e-02,-5.65120e-02,2.94900e-02
-6.47000e-04,-6.13550e-02,2.98490e-02
3.51760e-02,-5.68700e-02,3.01720e-02
2.22690e-02,1.17220e-02,2.99000e-02
1.86460e-02,5.25301e-03,2.95290e-02
1.73500e-03,-6.41340e-02,2.95910e-02
1.04300e-02,2.31501e-03,2.92350e-02
3.66870e-02,-3.47800e-02,2.95080e-02
3.65200e-02,-3.58550e-02,3.02340e-02
1.80700e-02,-9.94299e-03,2.93430e-02
1.73710e-02,-1.00180e-02,2.93740e-02
2.64730e-02,-1.60730e-02,2.92210e-02
2.62970e-02,2.12460e-02,3.02320e-02
8.10300e-03,-6.71040e-02,2.93410e-02
8.33600e-03,-6.62310e-02,3.00350e-02
3.04750e-02,-6.20500e-02,3.01880e-02
2.89420e-02,-6.33500e-02,3.01700e-02
-6.24000e-04,3.74070e-02,2.95580e-02
1.23260e-02,-6.69850e-02,2.95900e-02
1.09110e-02,-6.60770e-02,3.02830e-02
9.61500e-03,4.29501e-03,3.01230e-02
9.65700e-03,3.25701e-03,2.95520e-02
8.16500e-03,4.10701e-03,2.96400e-02
2.85290e-02,-2.18720e-02,2.96070e-02
1.99240e-02,6.39001e-03,2.93280e-02
-3.31400e-03,3.22850e-02,2.95880e-02
-2.24600e-03,3.30490e-02,3.03170e-02
1.52640e-02,-1.02520e-02,2.93020e-02
-3.51600e-03,2.92310e-02,2.95830e-02
-5.18200e-03,-4.06050e-02,3.00780e-02
-4.94100e-03,-3.86980e-02,3.00930e-02
1.32770e-02,-1.14700e-02,2.94030e-02
3.75190e-02,-4.79590e-02,3.03120e-02
3.74170e-02,-4.89770e-02,3.03210e-02
2.32850e-02,4.44200e-02,3.10080e-02
2.35020e-02,4.48720e-02,2.96050e-02
3.60200e-02,-4.89820e-02,3.17670e-02
3.56120e-02,-4.84490e-02,3.21860e-02
3.65590e-02,-4.66420e-02,3.14820e-02
9.30000e-03,-1.39140e-02,2.95120e-02
2.24520e-02,-6.47990e-02,3.07430e-02
1.05960e-02,-1.27630e-02,2.95140e-02
1.67460e-02,-6.85370e-02,2.93420e-02
-1.27400e-03,4.23280e-02,3.08910e-02
2.60380e-02,-1.81000e-02,2.98070e-02
2.39000e-02,-1.72890e-02,3.04330e-02
2.13470e-02,-1.35640e-02,3.00090e-02
2.40240e-02,-1.82690e-02,3.06370e-02
2.95990e-02,-2.47410e-02,3.02420e-02
-2.46800e-03,-5.64560e-02,3.07460e-02
-1.75000e-04,1.96780e-02,3.11380e-02
8.37100e-03,-1.80070e-02,3.01230e-02
-1.48000e-04,1.73540e-02,3.04730e-02
7.33500e-03,6.08001e-03,3.03820e-02
7.38100e-03,5.04301e-03,2.98240e-02
-2.98100e-03,-3.33620e-02,3.04490e-02
-3.97300e-03,-3.39680e-02,2.97450e-02
5.43900e-03,-2.33350e-02,3.06750e-02
1.39480e-02,2.71801e-03,2.94910e-02
2.63290e-02,3.58910e-02,2.97290e-02
1.21170e-02,-1.35930e-02,2.96820e-02
2.54660e-02,3.43820e-02,3.11540e-02
1.81940e-02,-1.09190e-02,2.95680e-02
1.63270e-02,-1.31190e-02,2.98410e-02
1.55050e-02,-1.22130e-02,2.96510e-02
-3.75700e-03,-3.52460e-02,3.04670e-02
2.56590e-02,2.55940e-02,3.05190e-02
2.62780e-02,2.34050e-02,3.02180e-02
3.68200e-02,-3.68150e-02,3.02360e-02
3.21000e-03,-6.39220e-02,3.03630e-02
4.67800e-03,-6.37180e-02,3.10010e-02
-1.90000e-04,5.03190e-02,3.06990e-02
-2.21000e-04,3.83670e-02,3.02470e-02
1.90120e-02,-1.18240e-02,2.97300e-02
1.53780e-02,-1.12390e-02,2.94120e-02
2.35290e-02,-1.43460e-02,2.98300e-02
-2.64100e-03,3.21180e-02,3.03250e-02
2.45900e-02,1.81120e-02,3.12310e-02
2.11000e-02,-1.16040e-02,2.96130e-02
2.17860e-02,-1.15370e-02,2.94890e-02
-1.63900e-03,2.43210e-02,3.03630e-02
2.32460e-02,4.33850e-02,3.17190e-02
2.70530e-02,-6.40810e-02,3.03820e-02
1.98270e-02,-1.27330e-02,2.98600e-02
2.31480e-02,-6.47310e-02,3.06680e-02
2.38150e-02,-6.36070e-02,3.13720e-02
1.00130e-02,-1.38260e-02,2.96580e-02
7.91200e-03,-2.00520e-02,3.04670e-02
7.18200e-03,-2.01510e-02,3.01780e-02
4.96200e-03,1.09920e-02,3.11770e-02
-1.19300e-03,1.81600e-02,2.97300e-02
-1.75400e-03,4.43010e-02,3.15720e-02
-1.94900e-03,4.56780e-02,3.06190e-02
-1.97600e-03,4.54560e-02,3.13210e-02
1.41000e-02,-1.23700e-02,2.95970e-02
1.35100e-03,1.59050e-02,3.11620e-02
2.21610e-02,-1.44760e-02,3.01090e-02
1.84350e-02,-1.28790e-02,2.99160e-02
1.10870e-02,3.43101e-03,2.98140e-02
1.24980e-02,-1.65280e-02,3.04110e-02
1.61270e-02,-1.71130e-02,3.07440e-02
1.27480e-02,-1.84880e-02,3.08710e-02
2.56160e-02,-2.01170e-02,3.05180e-02
2.65410e-02,-2.20190e-02,3.07090e-02
2.58760e-02,-2.20700e-02,3.10710e-02
1.29470e-02,-1.44860e-02,3.00170e-02
1.82100e-03,1.38450e-02,3.04820e-02
3.55500e-03,-2.55540e-02,3.07440e-02
2.09500e-03,-2.57600e-02,3.01100e-02
3.10700e-03,1.33870e-02,3.12090e-02
2.37760e-02,-1.63060e-02,3.02250e-02
2.29710e-02,-1.53890e-02,3.02030e-02
5.28600e-03,-2.23750e-02,3.01820e-02
1.95200e-03,5.65780e-02,3.00560e-02
6.19200e-03,-6.56260e-02,3.01380e-02
1.69600e-03,-6.30890e-02,3.02260e-02
4.13200e-03,-2.44970e-02,3.05380e-02
-4.76400e-03,-3.76980e-02,3.00890e-02
7.08500e-03,5.76660e-02,3.07290e-02
1.72960e-02,-6.65980e-02,3.00790e-02
1.38990e-02,3.75301e-03,2.99850e-02
-4.38200e-03,-3.98910e-02,3.08230e-02
1.08430e-02,-1.47250e-02,2.98980e-02
9.55300e-03,-1.58730e-02,3.00010e-02
6.53500e-03,6.99901e-03,3.03760e-02
2.30720e-02,4.57860e-02,3.02980e-02
1.31150e-02,5.75701e-03,3.11710e-02
1.45190e-02,5.91901e-03,3.12410e-02
-4.05800e-03,-4.75400e-02,3.10420e-02
-3.94100e-03,-4.85300e-02,3.11160e-02
-3.75500e-03,-5.05350e-02,3.09780e-02
1.78540e-02,-1.39460e-02,3.00710e-02
1.71540e-02,-1.40190e-02,3.00860e-02
2.62820e-02,-2.00670e-02,3.01870e-02
1.82510e-02,-6.64430e-02,3.01260e-02
-1.62300e-03,4.33240e-02,3.06290e-02
3.70540e-02,-5.19380e-02,3.01490e-02
3.62390e-02,-5.25850e-02,3.08460e-02
3.48930e-02,-5.43210e-02,3.14210e-02
3.59590e-02,-5.34560e-02,3.08610e-02
